aug_id,original_id,tender_title,released_date,project_name,project_or_tender,bidding_price,description,region,region_coordinates,place_of_bid,place_of_bid_coordinates,place_of_bid_opening,place_of_bid_opening_coordinates,bid_opening,status,country_code,bidding_start_date,bidding_end_date,bidding_agency
2e874032-870f-46da-8aea-3512aa19d920,0768-2340CSIMC029,Procurement of 0768-2340CSIMC029 Chromatography system procurement project(2),2023-04-13,Chromatography system procurement project,P,$87,Required field not presented in the source,"Gansu Province, China",Coordinates delay,"Meeting Room, 1st Floor, Yaduo Hotel, Building 2, 150 Guanzhuang Road, Chaoyang District, Beijing",Coordinates delay,"Meeting Room, 1st Floor, Yaduo Hotel, Building 2, 150 Guanzhuang Road, Chaoyang District, Beijing",Coordinates delay,2023-05-09 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China National Scientific Instruments and Materials Co., Ltd."
142c32e2-5fe7-472e-8f79-b43110365725,0720-2340zbzx0056,Procurement of 0720-2340zbzx0056 Femtosecond Laser Transient Absorption Spectroscopy System & Micro-nano Processing(2),2023-04-13,Femtosecond Laser Transient Absorption Spectroscopy System &amp; Micro-nano Processing,P,Free,Required field not presented in the source,"Beijing, China",Coordinates delay,China Petroleum Materials Company Limited,Coordinates delay,China Petroleum Materials Company Limited,Coordinates delay,2023-05-06 09:00,Bid ongoing,ISO 3166-1 CHN,2023-04-13,2023-04-20,China Petroleum Materials Company Limited
95f7c990-c185-4a4f-9d75-9bd6f21e6f8c,0773-2341SHHW0036,Procurement of 0773-2341SHHW0036 reference to Chinese(1),2023-04-13,reference to Chinese,P,$80,Required field not presented in the source,reference to Chinese,Coordinates delay,reference to Chinese,Coordinates delay,reference to Chinese,Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"CHINA CAPITAL TENDERING CO., LTD."
251f80b3-15dc-4f47-bcb0-4883e9f11750,0613-234022081568,Procurement of 0613-234022081568 FAB6 300mm 40KSpecial gas system(1),2023-04-13,FAB6 300mm 40KSpecial gas system,P,$800,Required field not presented in the source,ShangHai,Coordinates delay,"10/F Hengda Plaza 285 Changshou Road, Shanghai(Shanghai Machinery &amp; Electric Equipment Tendering Co.)",Coordinates delay,"10/F Hengda Plaza 285 Changshou Road, Shanghai(Shanghai Machinery &amp; Electric Equipment Tendering Co.)",Coordinates delay,2023-05-04 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Shanghai Machinery &amp; Electric Equipment Tendering Co.,Ltd."
06796533-265c-494b-8e92-ca93d70b1a24,2125-234zjgjg0413,Procurement of 2125-234zjgjg0413 Major Equipment Loan Project of Jilin Normal University (12) (Twice)(1),2023-04-13,Major Equipment Loan Project of Jilin Normal University (12) (Twice),P,$145.65,Required field not presented in the source,Jilin Province of China,Coordinates delay,"Bid Opening Room of Zhongji International Project Management Co., LTD. (22nd Floor, Building B8a, Central Plaza, Greenland, Intersection of Xingfu Street and South Third Ring Road, Nanguan District, Changchun)",Coordinates delay,"Bid Opening Room of Zhongji International Project Management Co., LTD. (22nd Floor, Building B8a, Central Plaza, Greenland, Intersection of Xingfu Street and South Third Ring Road, Nanguan District, Changchun)",Coordinates delay,2023-05-10 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Zhongji International Project Management Co., Ltd."
cc939916-5bd6-4053-bed8-e477da83ce27,4197-2340CDECHEN1/03,Procurement of 4197-2340CDECHEN1/03 Equipment Procurement Project of ESWIN FOPLP(2),2023-04-13,Equipment Procurement Project of ESWIN FOPLP,P,$1650,Required field not presented in the source,"Chengdu,P.R .China",Coordinates delay,"CECOM Meeting Room, Fl.14, Building A, Guohai Plaza, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Fl.14 , Building A, Guohai Plaza, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-05 10:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"China Electronics Commerce (Beijing) Co., Ltd"
ae77bb50-dcd3-4ed6-b25a-b414f31a734a,0664-2340SUMECT16,Procurement of 0664-2340SUMECT16 Deep UV lithography machine (DUV)(2),2023-04-13,Deep UV lithography machine (DUV),P,$120,Required field not presented in the source,WuXi,Coordinates delay,Please refer to the Chinese version of the bidding announcement for details,Coordinates delay,Please refer to the Chinese version of the bidding announcement for details,Coordinates delay,2023-05-05 14:00,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
6e1dae8b-bae3-4270-88b6-36f77f603289,0643-2340YLQX2306,Procurement of 0643-2340YLQX2306 MEDICAL DEVICE(2),2023-04-13,MEDICAL DEVICE,P,$100,Required field not presented in the source,HENAN,Coordinates delay,"Henan Yuxin Bid Invitation Co.,Ltd.",Coordinates delay,"Henan Yuxin Bid Invitation Co.,Ltd.",Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"Henan Yuxin Bid Invitation Co.,Ltd."
9a5874f3-d49e-433a-923c-1796ed2dde8c,0730-234011020148/01,Procurement of 0730-234011020148/01 Coordinate Measuring Machine(1),2023-04-13,Coordinate Measuring Machine,P,$600,Required field not presented in the source,"889th Huiqing Rd,Pudong District,Shanghai,China",Coordinates delay,bid.aited.cn,Coordinates delay,bid.aited.cn,Coordinates delay,2023-05-05 09:30,Bidding completed,ISO 3166-1 CHN,2023-04-13,2023-04-20,"AVIC International Trade &amp; Economic Development ., LTD"
29ee3cf1-bbf0-412b-a69d-2e27db062092,0623-2340J1101057,"Procurement of 0623-2340J1101057 AECC South Industry Co.,Ltd Alumina crucible inside and outside lining procurement(2)",2023-04-13,"AECC South Industry Co.,Ltd Alumina crucible inside and outside lining procurement",P,$150,Required field not presented in the source,"Zhuzhou, Hunan Province, China",Coordinates delay,"Conference Room, 5th Floor, Dongjiayuan Southern Ambassador Hotel, Lusong District, Zhuzhou City, Hunan Province",Coordinates delay,"Conference Room, 5th Floor, Dongjiayuan Southern Ambassador Hotel, Lusong District, Zhuzhou City, Hunan Province",Coordinates delay,2023-05-06 09:00,Bid ongoing,ISO 3166-1 CHN,2023-04-13,2023-04-28,Hunan Provincial Tendering Limited Company
478eb08e-8791-4889-b311-02c8e421927e,0679-234DFWHGG102,Procurement of 0679-234DFWHGG102 Modular dynamic testing machine for laboratories(1),2023-05-04,Modular dynamic testing machine for laboratories,P,$150,Required field not presented in the source,"Hubei Provence, China","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377",2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
159cf6ba-fc1b-426d-9652-f4518f9637a1,3501-234DFGZYX027,Procurement of 3501-234DFGZYX027 Vehicle collision laboratory-Phase 1 Equipment Investment-Collision Experiment False and its calibration system(2),2023-05-04,Vehicle collision laboratory-Phase 1 Equipment Investment-Collision Experiment False and its calibration system,P,$150,Required field not presented in the source,"Guangdong,Guangzhou","23.1301964, 113.2592945","Conference Room No. 2, 1st Floor, Procurement Headquarters, Dongfeng Nissan Passenger Vehicle Company, No. 12 Fengshen Avenue, Huadu District, Guangzhou","23.372679, 113.1208389","Conference Room No. 2, 1st Floor, Procurement Headquarters, Dongfeng Nissan Passenger Vehicle Company, No. 12 Fengshen Avenue, Huadu District, Guangzhou","23.372679, 113.1208389",2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-05,2023-05-11,Dongfeng Consulting Co. Ltd
72e4e918-316c-4c98-a012-66ababfbfb5d,4197-2240XAESW002/21,Procurement of 4197-2240XAESW002/21 Silicon Industrial Base Phase II Project of Xi'an ESWIN(1),2023-05-04,Silicon Industrial Base Phase II Project of Xi'an ESWIN,P,$500,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
990c7dec-b8db-4180-9e36-732cf37ca8a0,4197-2240XAESW002/19,Procurement of 4197-2240XAESW002/19 Silicon Industrial Base Phase II Project of Xi'an ESWIN(1),2023-05-04,Silicon Industrial Base Phase II Project of Xi'an ESWIN,P,$1650,Required field not presented in the source,"Shanxi Province, China","37.0, 112.0","CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
dd164d89-2e8e-4444-a2b5-ec4470174331,0679-234DFWHGG029,Procurement of 0679-234DFWHGG029 Static testing machine for laboratory modules(2),2023-05-04,Static testing machine for laboratory modules,P,$150,Required field not presented in the source,"Hubei Provence, China","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377","Room 108, Dongfeng International Tendering Co., Ltd, No. 46 Zhenhua Road, Wuhan Economic and Technological Development Zone, Hubei Provence.","32.0715816, 112.18537772071377",2023-05-25 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
929c33ac-60ea-4c94-9455-51fba2eaee70,0747-2340SCCZS024,Procurement of 0747-2340SCCZS024 Fine Chemicals and Raw Materials Project VRDS Unit Makeup Gas Compressors(2),2023-05-04,Fine Chemicals and Raw Materials Project VRDS Unit Makeup Gas Compressors,P,$150,Required field not presented in the source,"Liaoning Province, China","40.9975197, 122.9955469","Meeting Room 2312, 23rd Floor, PINGAN Fortune Center Block B, Beijing 100073, P.R. China.","39.906217, 116.3912757","Meeting Room 2312, 23rd Floor, PINGAN Fortune Center Block B, Beijing 100073, P.R. China.","39.906217, 116.3912757",2023-06-01 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-11,"SINOCHEM COMMERCE CO.,LTD"
c56c1afb-8ef8-4af5-88bd-12043f7e7b86,0679-234DFWHGG032,Procurement of 0679-234DFWHGG032 PIN needle ultrasonic welding equipment(2),2023-05-04,PIN needle ultrasonic welding equipment,P,$150,Required field not presented in the source,Hubei province of China,Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 107 room","0.3298238, 32.5754483","No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 107 room","0.3298238, 32.5754483",2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
ad5ac259-4a8c-4862-8b58-22a215fff6d6,1200-234GB2023003/02,Procurement of 1200-234GB2023003/02 Hainan Eye Hospital Clinical Examination Equipment Procurement Project(1),2023-05-04,Hainan Eye Hospital Clinical Examination Equipment Procurement Project,P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988",2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Hainan government procurement Bidding co., LTD"
960776af-0f3f-458a-8193-da6e875eb032,5151-234yang00001/01,Procurement of 5151-234yang00001/01 YANGYINGYANGYING(1),2023-05-04,YANGYINGYANGYING,P,Free,Required field not presented in the source,weretryhtjy,Coordinates delay,wytjmm,Coordinates delay,wdergthj,Coordinates delay,2023-05-24 23:59,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,testzbjg0314
07135838-7fc4-4a7e-a6ae-c5f102adb767,4197-214VISIONOX3/92,Procurement of 4197-214VISIONOX3/92 G6 Flexible AMOLED Production Line Project(1),2023-05-04,G6 Flexible AMOLED Production Line Project,P,$250,Required field not presented in the source,"Anhui, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-25 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"China Electronics Commerce (Beijing) Co., Ltd"
f1e35e26-5b6e-4cb7-baee-2a246d7cde93,1200-234GB2023003/01,Procurement of 1200-234GB2023003/01 Hainan Eye Hospital Clinical Examination Equipment Procurement Project(1),2023-05-04,Hainan Eye Hospital Clinical Examination Equipment Procurement Project,P,$80,Required field not presented in the source,"Hainan Province, China","19.2000001, 109.5999999","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988","Block A, 13th Floor, Zhongheng Building, No. 49 Guomao Road, Haikou City","20.0276965, 110.3157988",2023-05-25 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Hainan government procurement Bidding co., LTD"
ea8eb0f9-ea46-4e0f-a1b5-49ab30a963cb,0813-234GMHG23073,Procurement of 0813-234GMHG23073 Zhengzhou Nancao Sewage Treatment Plant Phase I Project Procurement of Sewage Sludge Treatment System Goods and Services Project(1),2023-05-04,Zhengzhou Nancao Sewage Treatment Plant Phase I Project Procurement of Sewage Sludge Treatment System Goods and Services Project,P,$290,Required field not presented in the source,"Henan, China",Coordinates delay,"East Conference Room, 3rd Floor, Building B, International Enterprise Center, No. 72 Nongyu Road, Jinshui District, Zhengzhou City, Henan Province",Coordinates delay,"East Conference Room, 3rd Floor, Building B, International Enterprise Center, No. 72 Nongyu Road, Jinshui District, Zhengzhou City, Henan Province",Coordinates delay,2023-05-26 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-05,2023-05-11,"Henan International Trade &amp; Tenders Co.,Ltd."
d16c8401-ce68-4744-a246-45c4d3a325aa,0679-234DFWHGG030,Procurement of 0679-234DFWHGG030 Sweep frequency testing equipment(2),2023-05-04,Sweep frequency testing equipment,P,$150,Required field not presented in the source,Hubei province of China,Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 108 room",Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 108 room",Coordinates delay,2023-05-26 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Dongfeng International Tendering Co., Ltd."
aed615ba-2d93-45da-92ce-dcf2d83a844a,0712-234042303014,Procurement of 0712-234042303014 Ningbo Project Hainan Project flue gas emission continuous monitoring system(1),2023-05-04,Ningbo Project Hainan Project flue gas emission continuous monitoring system,P,$40,Required field not presented in the source,hainan province,Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,2023-05-18 09:00,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,"Sinopec International Co.,Ltd."
436fc238-ceb6-4ee0-8d88-e2523db85dd5,1440-234JZDWX0002/04,"Procurement of 1440-234JZDWX0002/04 The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute,hydrogen engine test stand(1)",2023-05-04,"The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute,hydrogen engine test stand",P,$180,Required field not presented in the source,"Huishan District, Wuxi City, Jiangsu Province, China",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,2023-05-26 13:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Beijing Jianzhida Engineering Management Limited By Share Ltd
d4f3cee6-1117-40de-8813-5ca8f9ea1dff,1440-234JZDWX0002/05,Procurement of 1440-234JZDWX0002/05 The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute(1),2023-05-04,The first batch of equipment procurement project for non-hydrogen-related laboratory equipment and hydrogen-related laboratory equipment of Tong-Hui Research Institute,P,$180,Required field not presented in the source,"Huishan District, Wuxi City, Jiangsu Province, China",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,"Conference Room 5,2nd floor, Management Center of High-end Equipment Industrial Park, No.1 Chuanghui Road, Huishan District, Wuxi City",Coordinates delay,2023-05-26 13:30,Bidding yet to start,ISO 3166-1 CHN,2023-05-04,2023-05-10,Beijing Jianzhida Engineering Management Limited By Share Ltd
