$id,$type,id,vendorIdentifier,vendorName,contractId,contractName,projectEngineerManagerName,districtCode,districtDescription,countyCode,countyDescription,active,primeProjectId,federalAidProjectId,description,contractType,contractTypeDescription,minContractTypeDescription,projectTypeDescription,projectWorkTypeDescription,projectMixDescription,plannedProgramDescription,daysUsed,originalContractDays,holidays,totalTimeAdded,totalWeatherDays,tropicalWeatherAmount,weatherTypeOne,weatherTypeTwo,fundingType,categoryCode,categoryDescription,conventional,gisLink,mapUrl,workBeginDate,lettingLocation,hasEstimate,contractStatus,adjustedContractDays,currentContractDays,originalContractAmount,currentContractAmount,changeOrderAmount,estimatePaidToDate,percentChangeInDollar,percentChangeInTime,numberOfDaysFromFinalAcceptance,lettingDate,awardDate,executedDate,timeBeganDate,finalAcceptedDate,startDate,estimatedCompletion,residentEngineerName,residentOffice,projectAdministratorName,pendingAmount
11031304,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999574,F593044703,CHINCHOR ELECTRIC INC.,,T5762,"McLemore, Wade",05,FIFTH,75,ORANGE,True,44351415201,D521042B,SR 436 (FAO)75003000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,INTERSECTION IMPROVEMENT,,1.0,170.0,0,0,0,0.0,0.0,0.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,True,NTP ISSUED,0,170,2950211.81,2950211.81,0.0,261566.76,0.0,0.0,0,2022-03-30T00:00:00Z,2022-05-03T00:00:00Z,2022-05-05T00:00:00Z,,,2022-05-05T00:00:00Z,2022-10-23T00:00:00Z,,,,0.0
11031305,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999575,F263552913,"SUPERIOR CONSTRUCTION COMPANY SOUTHEAST, LLC",,T5724,"Williams, Trevor",05,FIFTH,75,ORANGE,True,44111315201,D520035B,SR 400 (I-4) FAO75280000,CC,CC-Const Contract,Construction Contracts,C,X1-New Construction,INTERCHANGE (NEW),,0.0,950.0,0,0,0,0.0,0.0,0.0,Federal,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,False,EXECUTED,0,950,82895000.0,82895000.0,0.0,0.0,0.0,0.0,0,2022-06-15T00:00:00Z,2022-07-19T00:00:00Z,2022-08-01T00:00:00Z,,,2022-08-01T00:00:00Z,2025-03-08T00:00:00Z,,,,0.0
11031306,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999576,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,T5723,"Jaggers, Eric",05,FIFTH,11,LAKE,True,44354615201,D520108B,US 441 (SR 25-SR 500) (STA)11040000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,SAFETY PROJECT,,244.0,200.0,60,80,20,0.0,0.0,20.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-11-16T00:00:00Z,CENT,True,WORK BEGUN,80,280,3486992.68,3543367.71,56375.03,2918638.59,0.02,0.0,0,2021-07-28T00:00:00Z,2021-08-17T00:00:00Z,2021-08-19T00:00:00Z,2021-11-16T00:00:00Z,,2021-11-16T00:00:00Z,2022-07-09T00:00:00Z,,,,0.0
11031307,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999577,F592871935,"ANDERSON COLUMBIA CO., INC.",,T5721,"Madrid, Karen",05,FIFTH,18,SUMTER,True,44287515201,D521050B,SR 44 (FAO)18070000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,33.0,510.0,1,1,0,0.0,0.0,0.0,Federal,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-06-15T00:00:00Z,CENT,True,WORK BEGUN,1,511,16561764.61,16561764.61,0.0,1551812.0,0.0,0.0,0,2021-12-08T00:00:00Z,2022-01-03T00:00:00Z,2022-01-18T00:00:00Z,2022-06-15T00:00:00Z,,2022-06-15T00:00:00Z,2023-12-09T00:00:00Z,,,,0.0
11031308,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999578,F591742990,"SOUTHLAND CONSTRUCTION, INC.",,T5720,"Oakes, Jeff",05,FIFTH,77,SEMINOLE,True,44101915201,D521036B,SR 419  (FAO)77070000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,245.0,240.0,17,49,32,0.0,0.0,32.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-11-15T00:00:00Z,CENT,True,WORK BEGUN,49,289,4594000.0,4791109.0,197109.0,4011621.69,0.04,0.0,0,2021-08-25T00:00:00Z,2021-09-14T00:00:00Z,2021-09-23T00:00:00Z,2021-11-15T00:00:00Z,,2021-11-15T00:00:00Z,2022-08-17T00:00:00Z,,,,0.0
11031309,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999579,F844728543,"STRONGCORE GROUP, LLC",,T4606,"VanWhervin, Donald",04,FOURTH,86,BROWARD,True,43175615201,D421102B,UNIVERSITY DR fr. SR834 (Sample Rd.) to Sawgrass Expy86220000UNIVERSITY DR fr. SR834 (Sample Rd.) to Sawgrass Expy,CC,CC-Const Contract,Construction Contracts,C,X4-Widening & Resurfacing,ADD LANES & RECONSTRUCT,,0.0,485.0,0,0,0,0.0,0.0,0.0,Federal,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,True,NTP ISSUED,0,485,13650944.5,13650944.5,0.0,0.0,0.0,0.0,0,2022-05-25T00:00:00Z,2022-06-28T00:00:00Z,2022-07-01T00:00:00Z,,,2022-07-01T00:00:00Z,2023-10-29T00:00:00Z,,,,0.0
11031310,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999580,F650814419,ZAHLENE ENTERPRISES INC.,,T4605,"Gandjei, Khosrow",04,FOURTH,93,PALM BEACH,True,44163215201,D421074B,SR 802 (LAKE WORTH RD) fr Raulerson Dr to Palm Beach College93180000SR 802 (LAKE WORTH RD) fr Raulerson Dr to Palm Beach College,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,0.0,631.0,0,0,0,0.0,0.0,0.0,Federal,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,True,NTP ISSUED,0,631,13894962.62,13894962.62,0.0,0.0,0.0,0.0,0,2022-05-25T00:00:00Z,2022-06-14T00:00:00Z,2022-06-27T00:00:00Z,,,2022-06-27T00:00:00Z,2024-03-19T00:00:00Z,,,,0.0
11031311,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999581,F830345690,FLORIDA ENGINEERING & DEVELOPMENT CORP,,T4604,"Nemati, Erik",04,FOURTH,86,BROWARD,True,43999615201,D421109B,CITY OF OAKLAND PARK LAKESIDE SIDEWALKS86900153CITY OF OAKLAND PARKLAKESIDE SIDEWALKS VARIOUS LOCATIONS,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,28.0,153.0,0,1,1,0.0,0.0,1.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-27T00:00:00Z,CENT,True,WORK BEGUN,1,154,1172304.86,1172304.86,0.0,0.0,0.0,0.0,0,2022-03-30T00:00:00Z,2022-04-19T00:00:00Z,2022-05-02T00:00:00Z,2022-07-25T00:00:00Z,,2022-07-27T00:00:00Z,2023-01-24T00:00:00Z,,,,0.0
11031312,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999582,F591690152,"H & R PAVING, INC.",,T4603,"Santos, Yaser",04,FOURTH,86,BROWARD,True,44157815201,D421078B,SW 64TH AVE86000091SW 64TH AVE FROM SW35TH STREET TO PEMBROKE ROAD,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE PATH/TRAIL,,0.0,229.0,0,0,0,0.0,0.0,0.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,False,NTP ISSUED,0,229,2249737.56,2249737.56,0.0,0.0,0.0,0.0,0,2022-03-30T00:00:00Z,2022-04-19T00:00:00Z,2022-05-04T00:00:00Z,,,2022-05-04T00:00:00Z,2022-12-19T00:00:00Z,,,,0.0
11031313,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999583,F830345690,FLORIDA ENGINEERING & DEVELOPMENT CORP,,T4602,"Nemati, Erik",04,FOURTH,86,BROWARD,True,43999515201,D421134B,HOLMBERG RD FROM HERON BAY BLVD TO PINE ISLAND RD86000244HOLMBERG RD FROM HERON BAY BLVD TO PINE ISLAND RD,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,62.0,90.0,1,3,2,0.0,0.0,2.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-06-20T00:00:00Z,CENT,True,WORK BEGUN,3,93,609561.83,609561.83,0.0,112866.36,0.0,0.0,0,2022-02-23T00:00:00Z,2022-03-15T00:00:00Z,2022-03-29T00:00:00Z,2022-06-20T00:00:00Z,,2022-06-20T00:00:00Z,2022-10-22T00:00:00Z,,,,0.0
11031314,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999584,F208608887,AUM CONSTRUCTION INC.,,T4601,"Nemati, Erik",04,FOURTH,86,BROWARD,True,44177115201,D422011B,NW 9TH AVE AND SR 845 (POWERLINE RD)86065000SR-838/SUNRISE BOULEVARD AT SR-845/POWERLINEROAD,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,TRAFFIC SIGNAL UPDATE,,0.0,172.0,0,0,0,0.0,0.0,0.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,False,NTP ISSUED,0,172,1248248.0,1248248.0,0.0,0.0,0.0,0.0,0,2022-04-27T00:00:00Z,2022-05-17T00:00:00Z,2022-05-27T00:00:00Z,,,2022-05-27T00:00:00Z,2022-11-15T00:00:00Z,,,,0.0
11031315,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999585,F980461222,OHLA USA INC,,T4599,"May, Matthew",04,FOURTH,86,BROWARD,True,43177045201,D421100B,DYKES RD AND 196TH AVE86000421DYKES ROAD; 196 AVE;NW 10 STREET MOBILITY IMPROVEMENTS,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE PATH/TRAIL,,41.0,385.0,0,6,6,0.0,0.0,6.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-11T00:00:00Z,CENT,True,WORK BEGUN,6,391,6578249.02,6578249.02,0.0,367762.61,0.0,0.0,0,2022-02-23T00:00:00Z,2022-03-15T00:00:00Z,2022-03-29T00:00:00Z,2022-07-11T00:00:00Z,,2022-07-11T00:00:00Z,2023-09-03T00:00:00Z,,,,0.0
11031316,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999586,F650814419,ZAHLENE ENTERPRISES INC.,,T4598,"Watt, Aaron",04,FOURTH,88,INDIAN RIVER,True,44399615201,D421112B,SR A1A AND SR 5 (US 1/FEDERAL HWY)88003000SR-A1A FROM SOUTH OFJASMINE LN TO NORTH OF SR-60/BEACHLAND B,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,RESURFACING,,0.0,425.0,0,0,0,0.0,0.0,0.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,True,NTP ISSUED,0,425,5606708.47,5606708.47,0.0,0.0,0.0,0.0,0,2022-02-23T00:00:00Z,2022-03-15T00:00:00Z,2022-03-31T00:00:00Z,,,2022-03-31T00:00:00Z,2023-05-30T00:00:00Z,,,,0.0
11031317,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999587,F650850057,SIGNAL TECHNOLOGY AND INSTALLATION CORP.,,T4597,"Gandjei, Khosrow",04,FOURTH,93,PALM BEACH,True,44177515201,D421135B,SR 805 (DIXIE HWY)93050000SR-805/DIXIE HWY FROM EB SR-802/LAKE AVE TO WB SR-802/LUCERN,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,TRAFFIC SIGNAL UPDATE,,11.0,178.0,0,0,0,0.0,0.0,0.0,Federal,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-08-11T00:00:00Z,CENT,True,WORK BEGUN,0,178,957661.0,957661.0,0.0,46084.83,0.0,0.0,0,2022-01-26T00:00:00Z,2022-03-01T00:00:00Z,2022-03-16T00:00:00Z,2022-08-11T00:00:00Z,,2022-08-11T00:00:00Z,2023-02-16T00:00:00Z,,,,0.0
11031318,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999588,F591115297,"GENERAL ASPHALT COMPANY, LLC",,T4596,"VanWhervin, Donald",04,FOURTH,86,BROWARD,True,43206695201,D421079B,SR-817/UNIVERSITY DRIVE FROM N OF WB SR-84 TO N OF NW 1ST ST86220000SR-817/UNIVERSITY DRIVE FROM N OF WB SR-84 TON OF NW 1ST STR,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,108.0,426.0,4,6,2,0.0,0.0,2.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-05-17T00:00:00Z,CENT,True,WORK BEGUN,6,432,8895417.76,8895417.76,0.0,650250.9,0.0,0.0,0,2022-01-26T00:00:00Z,2022-03-01T00:00:00Z,2022-03-09T00:00:00Z,2022-05-06T00:00:00Z,,2022-05-17T00:00:00Z,2023-08-21T00:00:00Z,,,,0.0
11031319,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999589,F980461222,OHLA USA INC,,T4595,"VanWhervin, Donald",04,FOURTH,86,BROWARD,True,43206685201,D421080B,SR-817/UNIVERSITY DRIVE FROM N OF RIVIERA BLVD TO N SR-824/P86220000SR-817/UNIVERSITY DRIVE FROM N OF RIVIERA BLVD TO N SR-824/P,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,26.0,473.0,0,0,0,0.0,0.0,0.0,Federal,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-28T00:00:00Z,CENT,True,WORK BEGUN,0,473,11281680.22,11281680.22,0.0,580163.11,0.0,0.0,0,2022-01-26T00:00:00Z,2022-02-15T00:00:00Z,2022-03-01T00:00:00Z,2022-07-27T00:00:00Z,,2022-07-28T00:00:00Z,2023-12-07T00:00:00Z,,,,0.0
11031320,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999590,F650814419,ZAHLENE ENTERPRISES INC.,,T4594,"Nemati, Erik",04,FOURTH,86,BROWARD,True,43999015201,D421101B,OAKLAND PARK SIDEWALKS86000173CITY OF OAKLAND PARKSIDEWALKS - VARIOUS LOCATIONS,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,68.0,212.0,1,7,6,0.0,0.0,6.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-06-16T00:00:00Z,CENT,True,WORK BEGUN,7,219,1999999.99,1999999.99,0.0,257786.35,0.0,0.0,0,2021-12-08T00:00:00Z,2022-01-03T00:00:00Z,2022-01-18T00:00:00Z,2022-06-15T00:00:00Z,,2022-06-16T00:00:00Z,2023-02-18T00:00:00Z,,,,0.0
11031321,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999591,F980461222,OHLA USA INC,,T4592,"Santos, Yaser",04,FOURTH,86,BROWARD,True,43999415201,D421103B,WESTON RD FROM INDIAN TRACE BLVD TO SR-8486000006WESTON RD FROM INDIAN TRACE BLVD TO SR-84,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,133.0,316.0,4,16,12,0.0,0.0,12.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-04-11T00:00:00Z,CENT,True,WORK BEGUN,16,332,2605696.85,2605696.85,0.0,698888.89,0.0,0.0,0,2021-12-08T00:00:00Z,2022-01-03T00:00:00Z,2022-01-18T00:00:00Z,2022-04-11T00:00:00Z,,2022-04-11T00:00:00Z,2023-03-28T00:00:00Z,,,,0.0
11031322,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999592,F454767314,"ROADWAY CONSTRUCTION, LLC",,T4591,"Santos, Yaser",04,FOURTH,86,BROWARD,True,43811815201,D421119B,BAYVIEW DRIVE FROM SR-838/SUNRISE BLVD TO SR-870/COMMERCIAL86000167BAYVIEW DRIVE FROM SR-838/SUNRISE BLVD TO SR-870/COMMERCIAL,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,117.0,269.0,4,11,7,0.0,0.0,7.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-04-28T00:00:00Z,CENT,True,WORK BEGUN,11,280,2543608.21,2543608.21,0.0,691477.57,0.0,0.0,0,2022-01-26T00:00:00Z,2022-02-15T00:00:00Z,2022-02-24T00:00:00Z,2022-04-27T00:00:00Z,,2022-04-28T00:00:00Z,2023-02-26T00:00:00Z,,,,0.0
11031323,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999593,F591115297,"GENERAL ASPHALT COMPANY, LLC",,T4589,"Nemati, Erik",04,FOURTH,86,BROWARD,True,44157915201,D421039B,MIRAMAR PKWY FROM SW184TH AVE TO SW 172ND AVE86000451MIRAMAR PKWY FROM SW184TH AVE TO SW 172ND AVE,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE PATH/TRAIL,,173.0,189.0,4,17,13,0.0,0.0,13.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-03-02T00:00:00Z,CENT,True,WORK BEGUN,17,206,1376781.55,1376781.55,0.0,747587.79,0.0,0.0,0,2021-12-08T00:00:00Z,2022-01-03T00:00:00Z,2022-01-18T00:00:00Z,2022-03-02T00:00:00Z,,2022-03-02T00:00:00Z,2022-10-12T00:00:00Z,,,,0.0
11031324,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999594,F980461222,OHLA USA INC,,T4587,"Rothschild, Saira",04,FOURTH,89,MARTIN,True,44399215201,D421072B,SR 5 (US 1)89010000SR-5/US-1 FR N OF NWJENSEN BEACH BLVD TO MARTIN/ST LUCIE COU,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,111.0,289.0,4,6,2,0.0,0.0,2.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-05-03T00:00:00Z,CENT,True,WORK BEGUN,6,295,3071783.35,3071783.35,0.0,479209.75,0.0,0.0,0,2021-10-27T00:00:00Z,2021-11-17T00:00:00Z,2021-12-02T00:00:00Z,2022-05-03T00:00:00Z,,2022-05-03T00:00:00Z,2023-03-23T00:00:00Z,,,,0.0
11031325,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999595,F590753039,"WEEKLEY ASPHALT PAVING, INC.",,T4586,"Santos, Yaser",04,FOURTH,86,BROWARD,True,42957625201,D421073B,SR-7/US-441 TRANSITCORRIDOR IMPROVEMENTS GROUP/PRIORITY 1 S86100000SR-7/US-441 TRANSITCORRIDOR IMPROVEMENTS GROUP/PRIORITY 1,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,BIKE LANE/SIDEWALK,,126.0,351.0,4,13,9,0.0,0.0,9.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-04-18T00:00:00Z,CENT,True,WORK BEGUN,13,364,4581957.09,4581957.09,0.0,819448.52,0.0,0.0,0,2021-09-29T00:00:00Z,2021-11-02T00:00:00Z,2021-11-15T00:00:00Z,2022-04-14T00:00:00Z,,2022-04-18T00:00:00Z,2023-05-07T00:00:00Z,,,,0.0
11031326,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999596,F830345690,FLORIDA ENGINEERING & DEVELOPMENT CORP,,T4607,"Nemati, Erik",04,FOURTH,86,BROWARD,True,43999315201,D421110B,SW 148 AVE FROM SW 52ND DR TO SW 48TH CT/BASSCREEK RD86900162SW 148 AVE FROM SW 52ND DR TO SW 48TH CT/BASSCREEK RD,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,35.0,222.0,0,1,1,0.0,0.0,1.0,Federal,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-07-18T00:00:00Z,CENT,True,WORK BEGUN,1,223,1967721.34,1967721.34,0.0,45500.0,0.0,0.0,0,2022-03-30T00:00:00Z,2022-04-19T00:00:00Z,2022-05-02T00:00:00Z,2022-07-18T00:00:00Z,,2022-07-18T00:00:00Z,2023-04-01T00:00:00Z,,,,0.0
11031327,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999597,F591115297,"GENERAL ASPHALT COMPANY, LLC",,T6535,"Sabbag, Tony",06,SIXTH,90,MONROE,True,44389315201,D621067B,SR 5/OVERSEAS HWY90060000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,86.0,500.0,3,6,3,0.0,0.0,3.0,Federal,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-04-25T00:00:00Z,CENT,True,WORK BEGUN,6,506,18130830.51,18130830.51,0.0,1076337.1,0.0,0.0,0,2022-01-26T00:00:00Z,2022-02-15T00:00:00Z,2022-02-24T00:00:00Z,2022-04-23T00:00:00Z,,2022-04-25T00:00:00Z,2023-10-12T00:00:00Z,,,,0.0
11031328,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999598,F592098662,"RANGER CONSTRUCTION INDUSTRIES, INC.",,T4608,"Galindo, Ariam",04,FOURTH,93,PALM BEACH,True,44177615201,D421098B,SR 9 (I-95)93220000SR-9/I-95 FROM S. OF10TH AVE N. TO SR-882/FOREST HILL BOULEV,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SAFETY PROJECT,,12.0,374.0,0,0,0,0.0,0.0,0.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-08-11T00:00:00Z,CENT,True,WORK BEGUN,0,374,3370284.3,3370284.3,0.0,278500.0,0.0,0.0,0,2022-01-26T00:00:00Z,2022-03-01T00:00:00Z,2022-03-15T00:00:00Z,2022-08-10T00:00:00Z,,2022-08-11T00:00:00Z,2023-09-01T00:00:00Z,,,,0.0
11031329,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999599,F590753039,"WEEKLEY ASPHALT PAVING, INC.",,T4610,"Nemati, Erik",04,FOURTH,86,BROWARD,True,44426515201,D422026B,SR 842 (BROWARD BLVD) fr 817 to E. of SW 54th Ave86006000 SR-842 / Broward Blvd from SR-817 / University Drto East of SW 54th Ave,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,0.0,223.0,0,0,0,0.0,0.0,0.0,Federal,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,,CENT,False,NTP ISSUED,0,223,4142494.45,4142494.45,0.0,0.0,0.0,0.0,0,2022-04-27T00:00:00Z,2022-06-01T00:00:00Z,2022-06-10T00:00:00Z,,,2022-06-10T00:00:00Z,2023-01-19T00:00:00Z,,,,0.0
11031330,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999600,F593155035,"P & S PAVING, INC.",,T5719,"Coe, Frederick",05,FIFTH,79,VOLUSIA,True,43441115201,D520105B,SR 400 (I-4) (FAO)79110000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,266.0,300.0,32,45,13,0.0,0.0,13.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-12-06T00:00:00Z,CENT,True,WORK BEGUN,45,345,8284496.45,8416628.45,132132.0,5185022.36,0.02,0.0,0,2021-08-25T00:00:00Z,2021-09-14T00:00:00Z,2021-09-24T00:00:00Z,2021-11-29T00:00:00Z,,2021-12-06T00:00:00Z,2022-11-06T00:00:00Z,,,,0.0
11031331,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999601,F591742990,"SOUTHLAND CONSTRUCTION, INC.",,T5718,"Vallier, Rick",05,FIFTH,75,ORANGE,True,43763415201,D520063B,SR 551 (GOLDENROD RD) (FAO)75200000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,SAFETY PROJECT,,336.0,690.0,11,31,20,0.0,0.0,20.0,Federal,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-08-16T00:00:00Z,CENT,True,WORK BEGUN,31,721,11249999.99,11642769.81,392769.82,3403020.57,0.03,0.0,0,2021-04-28T00:00:00Z,2021-05-18T00:00:00Z,2021-06-03T00:00:00Z,2021-08-16T00:00:00Z,,2021-08-16T00:00:00Z,2023-09-06T00:00:00Z,,,,0.0
11031332,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999602,F590594298,HUBBARD CONSTRUCTION COMPANY,,T5717,"Williams, Trevor",05,FIFTH,75,ORANGE,True,43573315201,D521026B,SR 527 (FAO)75040000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,MISCELLANEOUS CONSTRUCTION,,350.0,320.0,22,70,48,0.0,0.0,48.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-08-02T00:00:00Z,CENT,True,WORK BEGUN,70,390,5627255.84,5728851.02,101595.18,5606826.34,0.02,0.0,0,2021-04-28T00:00:00Z,2021-05-18T00:00:00Z,2021-05-24T00:00:00Z,2021-08-02T00:00:00Z,,2021-08-02T00:00:00Z,2022-07-23T00:00:00Z,,,,0.0
11031333,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999603,F731707896,ATLANTIC CIVIL CONSTRUCTORS CORP,,T5715,"Williams, Trevor",05,FIFTH,92,OSCEOLA,True,44418715201,D520034B,CR 532 (FAO)92130000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,INTERCHANGE IMPROVEMENT,,371.0,430.0,33,67,34,0.0,0.0,34.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-07-12T00:00:00Z,CENT,True,WORK BEGUN,67,497,8989132.71,9079751.1,90618.39,7152140.81,0.01,0.0,0,2021-01-27T00:00:00Z,2021-03-02T00:00:00Z,2021-03-17T00:00:00Z,2021-07-12T00:00:00Z,,2021-07-12T00:00:00Z,2022-10-20T00:00:00Z,,,,0.0
11031334,"SCO.Construction.Models.Domain.Contract, SCO.Construction",999604,F202045800,"MASCI GENERAL CONTRACTORS, INC",,T5711,"Kemp, Wilkes",05,FIFTH,70,BREVARD,True,43912315201,D519070B,SR 519 (FISKE BLVD) (FAO)70014000,CC,CC-Const Contract,Construction Contracts,C,X4-Widening & Resurfacing,ADD LEFT TURN LANE(S),,406.0,410.0,40,76,36,0.0,0.0,36.0,Federal,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-07-12T00:00:00Z,CENT,True,WORK BEGUN,76,486,8780809.7,8780809.7,0.0,3074632.1,0.0,0.0,0,2021-01-27T00:00:00Z,2021-02-16T00:00:00Z,2021-02-28T00:00:00Z,2021-07-12T00:00:00Z,,2021-07-12T00:00:00Z,2022-09-30T00:00:00Z,,,,0.0
