doc_id,notice_status,cpv_code,reception_id,country_iso,town_iso,project_name,description,postal_code,email,amount,currency,og_notice_no,title,notice_publication_number,publication_date,oj_s__issue_number,town_city_of_the_buyer,official_name_of_the_buyer,original_language,country_of_the_buyer,type_of_buyer,eu_institution_agency,document_sent,type_of_contract,type_of_procedure,notice_type,regulation,type_of_bid,award_criteria,common_procurement_vocabulary_(cpv),place_of_performance_(nuts),internet_address_(url),legal_basis,deadline_date,latitude,longitude,country_alpha,country_mfn,currency_code,converted_amount_usd,document_id_1,publication_date_1,deadline_1,document_1,authority_name_1,document_id_2,publication_date_2,deadline_2,document_2,authority_name_2,document_id_3,publication_date_3,deadline_3,document_3,authority_name_3,document_id_4,publication_date_4,deadline_4,document_4,authority_name_4,document_id_5,publication_date_5,deadline_5,document_5,authority_name_5,document_id_6,publication_date_6,deadline_6,document_6,authority_name_6,document_id_7,publication_date_7,deadline_7,document_7,authority_name_7,document_id_8,publication_date_8,deadline_8,document_8,authority_name_8,document_id_9,publication_date_9,deadline_9,document_9,authority_name_9,document_id_10,publication_date_10,deadline_10,document_10,authority_name_10,document_id_11,publication_date_11,deadline_11,document_11,authority_name_11,document_id_12,publication_date_12,deadline_12,document_12,authority_name_12,document_id_13,publication_date_13,deadline_13,document_13,authority_name_13,document_id_14,publication_date_14,deadline_14,document_14,authority_name_14,document_id_15,publication_date_15,deadline_15,document_15,authority_name_15,document_id_16,publication_date_16,deadline_16,document_16,authority_name_16,document_id_17,publication_date_17,deadline_17,document_17,authority_name_17,document_id_18,publication_date_18,deadline_18,document_18,authority_name_18,document_id_19,publication_date_19,deadline_19,document_19,authority_name_19,document_id_20,publication_date_20,deadline_20,document_20,authority_name_20,document_id_21,publication_date_21,deadline_21,document_21,authority_name_21,document_id_22,publication_date_22,deadline_22,document_22,authority_name_22,document_id_23,publication_date_23,deadline_23,document_23,authority_name_23,document_id_24,publication_date_24,deadline_24,document_24,authority_name_24,document_id_25,publication_date_25,deadline_25,document_25,authority_name_25,document_id_26,publication_date_26,deadline_26,document_26,authority_name_26,document_id_27,publication_date_27,deadline_27,document_27,authority_name_27,document_id_28,publication_date_28,deadline_28,document_28,authority_name_28,document_id_29,publication_date_29,deadline_29,document_29,authority_name_29,document_id_30,publication_date_30,deadline_30,document_30,authority_name_30,document_id_31,publication_date_31,deadline_31,document_31,authority_name_31,document_id_32,publication_date_32,deadline_32,document_32,authority_name_32,document_id_33,publication_date_33,deadline_33,document_33,authority_name_33,document_id_34,publication_date_34,deadline_34,document_34,authority_name_34,document_id_35,publication_date_35,deadline_35,document_35,authority_name_35,document_id_36,publication_date_36,deadline_36,document_36,authority_name_36,document_id_37,publication_date_37,deadline_37,document_37,authority_name_37,document_id_38,publication_date_38,deadline_38,document_38,authority_name_38,document_id_39,publication_date_39,deadline_39,document_39,authority_name_39,document_id_40,publication_date_40,deadline_40,document_40,authority_name_40,document_id_41,publication_date_41,deadline_41,document_41,authority_name_41,document_id_42,publication_date_42,deadline_42,document_42,authority_name_42,document_id_43,publication_date_43,deadline_43,document_43,authority_name_43,document_id_44,publication_date_44,deadline_44,document_44,authority_name_44,document_id_45,publication_date_45,deadline_45,document_45,authority_name_45,document_id_46,publication_date_46,deadline_46,document_46,authority_name_46,document_id_47,publication_date_47,deadline_47,document_47,authority_name_47,document_id_48,publication_date_48,deadline_48,document_48,authority_name_48,document_id_49,publication_date_49,deadline_49,document_49,authority_name_49,document_id_50,publication_date_50,deadline_50,document_50,authority_name_50,document_id_51,publication_date_51,deadline_51,document_51,authority_name_51,document_id_52,publication_date_52,deadline_52,document_52,authority_name_52,document_id_53,publication_date_53,deadline_53,document_53,authority_name_53,document_id_54,publication_date_54,deadline_54,document_54,authority_name_54,document_id_55,publication_date_55,deadline_55,document_55,authority_name_55,document_id_56,publication_date_56,deadline_56,document_56,authority_name_56,document_id_57,publication_date_57,deadline_57,document_57,authority_name_57,document_id_58,publication_date_58,deadline_58,document_58,authority_name_58,document_id_59,publication_date_59,deadline_59,document_59,authority_name_59,document_id_60,publication_date_60,deadline_60,document_60,authority_name_60,document_id_61,publication_date_61,deadline_61,document_61,authority_name_61,document_id_62,publication_date_62,deadline_62,document_62,authority_name_62,document_id_63,publication_date_63,deadline_63,document_63,authority_name_63,document_id_64,publication_date_64,deadline_64,document_64,authority_name_64,document_id_65,publication_date_65,deadline_65,document_65,authority_name_65,document_id_66,publication_date_66,deadline_66,document_66,authority_name_66,document_id_67,publication_date_67,deadline_67,document_67,authority_name_67,document_id_68,publication_date_68,deadline_68,document_68,authority_name_68,document_id_69,publication_date_69,deadline_69,document_69,authority_name_69,document_id_70,publication_date_70,deadline_70,document_70,authority_name_70,document_id_71,publication_date_71,deadline_71,document_71,authority_name_71,document_id_72,publication_date_72,deadline_72,document_72,authority_name_72,document_id_73,publication_date_73,deadline_73,document_73,authority_name_73,document_id_74,publication_date_74,deadline_74,document_74,authority_name_74,document_id_75,publication_date_75,deadline_75,document_75,authority_name_75,document_id_76,publication_date_76,deadline_76,document_76,authority_name_76,document_id_77,publication_date_77,deadline_77,document_77,authority_name_77,document_id_78,publication_date_78,deadline_78,document_78,authority_name_78,document_id_79,publication_date_79,deadline_79,document_79,authority_name_79,document_id_80,publication_date_80,deadline_80,document_80,authority_name_80,document_id_81,publication_date_81,deadline_81,document_81,authority_name_81,document_id_82,publication_date_82,deadline_82,document_82,authority_name_82,document_id_83,publication_date_83,deadline_83,document_83,authority_name_83,document_id_84,publication_date_84,deadline_84,document_84,authority_name_84,document_id_85,publication_date_85,deadline_85,document_85,authority_name_85,document_id_86,publication_date_86,deadline_86,document_86,authority_name_86,document_id_87,publication_date_87,deadline_87,document_87,authority_name_87,document_id_88,publication_date_88,deadline_88,document_88,authority_name_88,document_id_89,publication_date_89,deadline_89,document_89,authority_name_89,document_id_90,publication_date_90,deadline_90,document_90,authority_name_90,document_id_91,publication_date_91,deadline_91,document_91,authority_name_91,document_id_92,publication_date_92,deadline_92,document_92,authority_name_92,document_id_93,publication_date_93,deadline_93,document_93,authority_name_93,document_id_94,publication_date_94,deadline_94,document_94,authority_name_94,document_id_95,publication_date_95,deadline_95,document_95,authority_name_95,document_id_96,publication_date_96,deadline_96,document_96,authority_name_96,document_id_97,publication_date_97,deadline_97,document_97,authority_name_97,document_id_98,publication_date_98,deadline_98,document_98,authority_name_98,document_id_99,publication_date_99,deadline_99,document_99,authority_name_99,document_id_100,publication_date_100,deadline_100,document_100,authority_name_100
520689-2021,Active,,,United Kingdom,Redcar,"Laboratory, optical and precision equipments (excl. glasses)","This tender is to establish a Single Supplier Framework for the provision of Fatigue Test Equipment. CPI’s National Formulation Centre is looking to set up a mechanical fatigue test facility to complement its existing (static) mechanical test capabilities and has identified a need for a fatigue test machine with similar features to our static machine - capable of tension, compression and bending modes of deformation and of operating at temperatures ranging from -100°C to 350°C. This Framework is to cover spare parts, consumables, servicing and maintenance",TS10 4RF,e-tendering@uk-cpi.com,350000,GBP,2021/S 132-352391,"United Kingdom-Redcar: Laboratory, optical and precision equipments (excl. glasses)",520689-2021,13/10/2021,199,REDCAR,Centre for Process Innovation Limited,EN,UK,Body governed by public law,-,08/10/2021,Supplies,Open procedure,Contract award notice,Not specified,Not applicable,The most economic tender,"38000000 - Laboratory, optical and precision equipments (excl. glasses)",UK,www.uk-cpi.com,Public procurement Directive 2014/24/EU,nan,54.6179021,-1.0687914, GBR, 826,,2894.4757,352391-2021,12/07/2021,09/08/2021,3 - Contract notice,Centre for Process Innovation Ltd,520689-2021,13/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520688-2021,Active,,,United Kingdom,Birchwood,Containers for waste material,"The 2 Contracts are for the manufacture, testing, inspection and delivery of Hybrid 2 63 Can Racks to Sellafield Ltd. Hybrid 2 63 Can Racks are a high integrity, precision engineered, stainless steel, nuclear spent fuel containment system which will store spent fuel in the Thorp Receipt and Storage (TR&S) facility at Sellafield.",WA3 6GR,63.can.racks@sellafieldsites.com,44984818.00,GBP,2020/S 197-478523,United Kingdom-Birchwood: Containers for waste material,520688-2021,13/10/2021,199,BIRCHWOOD,Sellafield Ltd (01002607),EN,UK,Body governed by public law,-,08/10/2021,Supplies,Restricted procedure,Contract award notice,Not specified,Not applicable,The most economic tender,"44613800 - Containers for waste material09300000 - Electricity, heating, solar and nuclear energy09343000 - Radioactive materials09340000 - Nuclear fuels90520000 - Radioactive-, toxic-, medical- and hazardous waste services90521520 - Packaging of intermediate level nuclear waste44613000 - Large containers44613400 - Storage containers14622000 - Steel",UKD1,https://www.gov.uk/government/organisations/sellafield-ltd,Public procurement Directive 2014/24/EU,nan,53.42353815,-2.522304089656667, GBR, 826,,372021.3199,83895-2020,19/02/2020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520687-2021,Active,,,United Kingdom,Hertford,Disposable gloves,"Hertfordshire County Council (the ‘Council’) is currently out to procurement for the provision of the supply of disposable gloves and aprons. Further information in regards to this opportunity can be found in II.2.4) Description of the procurement field (OJEU contract notice refers). Organisations wishing to take part in this project are invited to ‘express interest’ which will give access to the full procurement documents in the e-tendering system. Please see VI.3) Additional information for further information. Any questions relating to this procurement must be made via the correspondence area in the eTendering system, in accordance with the procurement documents and can be addressed to the main contact as shown in the details above.",SG13 8DE,gianni.tinnirello1@hertfordshire.gov.uk,nan,nan,2020/S 237-586865,United Kingdom-Hertford: Disposable gloves,520687-2021,13/10/2021,199,HERTFORD,Hertfordshire County Council,EN,UK,Regional or local authority,-,08/10/2021,Supplies,Open procedure,Contract award notice,Not specified,Not applicable,Lowest price,18424300 - Disposable gloves18143000 - Protective gear,UKH23,www.hertfordshire.gov.uk,Public procurement Directive 2014/24/EU,nan,51.7957409,-0.078521, GBR, 826,,,586865-2020,04/12/2020,08/01/2021,3 - Contract notice,Hertfordshire County Council,520687-2021,13/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520686-2021,Active,,,United Kingdom,Cardiff,Specialist vehicles,The Council has awarded the replacement of its fleet of waste vehicles with new vehicles which were due to surpass their current economic life.Lot 1: Specialist Recycling Collection VehiclesLot 2: Hooklift VehiclesLot 3: Skip Lugger VehiclesLot 4: Box Vans Vehicles,CF10 4UW,corporateframeworks@cardiff.gov.uk,2500000,GBP,2020/S 117-285215,United Kingdom-Cardiff: Specialist vehicles,520686-2021,13/10/2021,199,CARDIFF,Cardiff Council,EN,UK,Regional or local authority,-,08/10/2021,Supplies,Open procedure,Contract award notice,Not specified,Not applicable,The most economic tender,34142200 - Skip loaders34144511 - Refuse-collection vehicles34136000 - Vans34114000 - Specialist vehicles,UKL22,www.cardiff.gov.uk,Public procurement Directive 2014/24/EU,nan,51.4816546,-3.1791934, GBR, 826,,20674.8263,285215-2020,18/06/2020,17/07/2020,3 - Contract notice,Cardiff Council,520686-2021,13/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520685-2021,Active,,,United Kingdom,Leeds,"Security, fire-fighting, police and defence equipment",Supply and Delivery of Electronic Security Equipment,LS1 1UR,Calum.McIntyre@leeds.gov.uk,3000000,GBP,2020/S 138-340762,"United Kingdom-Leeds: Security, fire-fighting, police and defence equipment",520685-2021,13/10/2021,199,LEEDS,Leeds City Council,EN,UK,Regional or local authority,-,08/10/2021,Supplies,Restricted procedure,Contract award notice,Not specified,Not applicable,The most economic tender,"35121000 - Security equipment35000000 - Security, fire-fighting, police and defence equipment44521120 - Electronic security lock",UKE42,http://www.leeds.gov.uk,Public procurement Directive 2014/24/EU,nan,53.7948,-1.54655, GBR, 826,,24809.7916,340762-2020,20/07/2020,17/08/2020,3 - Contract notice,Leeds City Council,520685-2021,13/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517883-2021,Active,,,United Kingdom,London,Transport agency services,nan,nan,nan,nan,nan,nan,United Kingdom-London: Transport agency services,517883-2021,12/10/2021,198,LONDON,Transport for London,EN,UK,Body governed by public law,-,07/10/2021,Services,Concession award procedure,Concession award notice,Not specified,Not applicable,Other,63521000 - Freight transport agency services63520000 - Transport agency services,UK,www.tfl.gov.uk,Concession contract Directive 2014/23/EU,nan,51.5073219,-0.1276474, GBR, 826,,,574094-2020,27/11/2020,23/12/2020,H - Services concession,Transport for London,517883-2021,12/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517882-2021,Active,,,United Kingdom,Inverness,Time accounting or human resources software development services,nan,nan,nan,nan,nan,nan,United Kingdom-Inverness: Time accounting or human resources software development services,517882-2021,12/10/2021,198,INVERNESS,Highlands and Islands Airports Limited,EN,UK,Utilities entity,-,07/10/2021,Services,Open procedure,Contract award notice,Not specified,Not applicable,The most economic tender,79211110 - Payroll management services48450000 - Time accounting or human resources software package72212450 - Time accounting or human resources software development services,UKM6,http://www.hial.co.uk,"Utilities (water, energy, transport and postal services) Directive 2014/25/EU",nan,57.4790124,-4.225739, GBR, 826,,,325234-2020,10/07/2020,14/08/2020,3 - Contract notice,Highlands and Islands Airports Ltd,517882-2021,12/10/2021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517881-2021,Active,,,United Kingdom,Perth,Transformer substation,nan,nan,nan,nan,nan,nan,United Kingdom-Perth: Transformer substation,517881-2021,12/10/2021,198,PERTH,Scottish Hydro Electric Transmission plc (SC213461),EN,UK,Utilities entity,-,07/10/2021,Works,Negotiated procedure,Contract award notice,Not specified,Not applicable,The most economic tender,45232221 - Transformer substation,UKM77,www.sse.com,"Utilities (water, energy, transport and postal services) Directive 2014/25/EU",nan,56.3957679,-3.4335463, GBR, 826,,,62557-2017,17/02/2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517880-2021,Active,,,United Kingdom,London,Survey services,nan,nan,nan,nan,nan,nan,United Kingdom-London: Survey services,517880-2021,12/10/2021,198,LONDON,Care Quality Commission,EN,UK,Body governed by public law,-,07/10/2021,Services,Open procedure,Modification of a contract/concession during its term,"European Union, with participation of GPA countries",Not applicable,Not applicable,79311210 - Telephone survey services79310000 - Market research services79311100 - Survey design services79320000 - Public-opinion polling services79311200 - Survey conduction services79311300 - Survey analysis services79315000 - Social research services79311000 - Survey services,UK,https://cqc.org.uk,Public procurement Directive 2014/24/EU,nan,51.5073219,-0.1276474, GBR, 826,,,366499-2017,19/09/2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517879-2021,Active,,,United Kingdom,London,Survey services,nan,nan,nan,nan,nan,nan,United Kingdom-London: Survey services,517879-2021,12/10/2021,198,LONDON,Care Quality Commission,EN,UK,Body governed by public law,-,07/10/2021,Services,Open procedure,Modification of a contract/concession during its term,"European Union, with participation of GPA countries",Not applicable,Not applicable,79311210 - Telephone survey services79310000 - Market research services79311100 - Survey design services79320000 - Public-opinion polling services79311200 - Survey conduction services79311300 - Survey analysis services79315000 - Social research services79311000 - Survey services,UK,https://cqc.org.uk,Public procurement Directive 2014/24/EU,nan,51.5073219,-0.1276474, GBR, 826,,,366499-2017,19/09/2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517878-2021,Active,,,United Kingdom,London,Survey services,nan,nan,nan,nan,nan,nan,United Kingdom-London: Survey services,517878-2021,12/10/2021,198,LONDON,Care Quality Commission,EN,UK,Body governed by public law,-,07/10/2021,Services,Open procedure,Modification of a contract/concession during its term,"European Union, with participation of GPA countries",Not applicable,Not applicable,79311210 - Telephone survey services79310000 - Market research services79311100 - Survey design services79320000 - Public-opinion polling services79311200 - Survey conduction services79311300 - Survey analysis services79315000 - Social research services79311000 - Survey services,UK,https://cqc.org.uk,Public procurement Directive 2014/24/EU,nan,51.5073219,-0.1276474, GBR, 826,,,366499-2017,19/09/2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
